232.03263 ,959.49000 ,567.41358 ,0.00000 ,0.00000 ,281.65624 ,8.20281 ,3.39669 ,217.95505 ,0.00000 ,606.41199 ,138.20369 ,344.72117 ,160.02410 ,0.00000 ,76.32516 ,135.91430 ,0.00000 ,0.00000 ,311.45948 ,9.39360 ,504.12055 ,0.00000 ,5505.62368 ,120.62608 ,799.59134 ,206.10566 ,252.07382 ,57.63642 ,40.00185 ,7.40058 ,42.43584 ,191.07889 ,49731.99962 ,590.08413 ,1517.89287 ,475.89715 ,34720.55992 ,8282.41963 ,4638.75841 ,5933.90629 ,6.51030 ,2954.00127 ,3395.50423 ,730.47691 ,9618.54392 ,414.21951 ,36.09528 ,2115.76597 ,1827.22210 ,1005.90694 ,52.72522 ,0.09996 ,375.17196 ,369.40270 ,1597.40853 ,646.12003 ,914.48505 ,180.19250 ,4017.01894 ,115.01989 ,3486.39603 ,740.11847 ,1382.42014 ,0.00000 ,0.00000 ,440.15370 ,179.32651 ,119.91813 ,0.00000 ,182.02146 ,6.62393 ,25.24174 ,7225.23847 
232.12595 ,999.43993 ,568.44450 ,0.00000 ,0.00000 ,290.32015 ,8.09837 ,3.54466 ,221.96905 ,0.00000 ,568.82889 ,138.36868 ,349.99760 ,158.67338 ,0.00000 ,76.30534 ,136.60959 ,0.00000 ,0.00000 ,319.11214 ,9.75398 ,502.78431 ,0.00000 ,5365.56180 ,120.12967 ,771.98545 ,206.14697 ,250.89389 ,56.14332 ,41.05688 ,7.42240 ,42.43034 ,188.87444 ,49798.97458 ,590.87799 ,1503.79169 ,475.99439 ,34972.36288 ,8335.97480 ,4637.66454 ,5964.10650 ,6.50371 ,2931.89396 ,3305.75244 ,730.53570 ,9768.78801 ,419.94096 ,35.75036 ,2110.50265 ,1823.59064 ,1006.95162 ,52.70492 ,0.08991 ,374.04994 ,366.56831 ,1599.57018 ,647.91600 ,919.18875 ,176.85098 ,4014.90584 ,114.86948 ,3497.78855 ,742.18893 ,1381.68233 ,0.00000 ,0.00000 ,436.22930 ,178.95864 ,119.66819 ,0.00000 ,182.15014 ,6.61971 ,27.66643 ,7270.51443 
232.24218 ,1097.51136 ,569.63523 ,0.00000 ,0.00000 ,299.89977 ,7.98565 ,3.75014 ,226.23740 ,0.00000 ,532.14439 ,138.47556 ,355.57392 ,156.46608 ,0.00000 ,76.26436 ,137.34049 ,0.00000 ,0.00000 ,326.65664 ,10.32895 ,500.06896 ,0.00000 ,5161.37138 ,119.70425 ,740.41019 ,206.22278 ,249.84363 ,54.34488 ,43.69722 ,7.51504 ,42.45931 ,186.26092 ,49940.79520 ,592.39312 ,1430.58189 ,475.89946 ,35276.72577 ,8469.07878 ,4602.96223 ,6053.82249 ,6.50152 ,2879.26629 ,3184.26935 ,727.84580 ,10141.53789 ,433.42790 ,34.64500 ,2106.14459 ,1819.19791 ,1007.96428 ,52.66496 ,0.06374 ,373.02391 ,364.32633 ,1606.21138 ,649.71293 ,925.53891 ,171.50765 ,4012.56869 ,114.23088 ,3510.77185 ,745.01859 ,1380.19157 ,0.00000 ,0.00000 ,428.64028 ,178.87422 ,119.89148 ,0.00000 ,176.78243 ,7.77567 ,30.86914 ,7334.20928 
232.36355 ,1217.97730 ,570.85197 ,0.00000 ,0.00000 ,309.57181 ,7.86562 ,3.96751 ,230.16659 ,0.00000 ,496.77399 ,138.55603 ,360.30835 ,153.93612 ,0.00000 ,76.21651 ,138.08624 ,0.00000 ,0.00000 ,334.41362 ,10.97349 ,497.03825 ,0.00000 ,4912.04926 ,119.39402 ,708.35615 ,206.30263 ,249.01519 ,52.27913 ,46.81262 ,7.65598 ,42.50636 ,183.58208 ,50086.26128 ,594.48514 ,1332.22537 ,475.81917 ,35600.36998 ,8629.80687 ,4551.24874 ,6162.06552 ,6.50065 ,2818.22459 ,3052.69553 ,723.44776 ,10582.39050 ,449.59245 ,33.23322 ,2103.94022 ,1814.52535 ,1008.96631 ,52.61839 ,0.03256 ,372.08942 ,362.67855 ,1614.26214 ,651.43041 ,932.56578 ,165.58881 ,4010.04765 ,113.38184 ,3521.75163 ,747.96521 ,1378.57864 ,0.00000 ,0.00000 ,419.97165 ,179.02556 ,120.35895 ,0.00000 ,169.04939 ,9.44095 ,34.30374 ,7403.52176 
232.47228 ,1325.06637 ,571.96269 ,0.00000 ,0.00000 ,318.51512 ,7.73894 ,4.15109 ,233.16246 ,0.00000 ,463.13957 ,138.64177 ,363.05747 ,151.61793 ,0.00000 ,76.17610 ,138.82615 ,0.00000 ,0.00000 ,342.70438 ,11.54267 ,494.75630 ,0.00000 ,4636.49581 ,119.24334 ,679.31639 ,206.35723 ,248.50215 ,49.97904 ,49.29259 ,7.82263 ,42.55507 ,181.18199 ,50164.10772 ,597.01120 ,1242.72811 ,475.96040 ,35910.14821 ,8766.20589 ,4499.13792 ,6247.89521 ,6.49800 ,2770.85125 ,2932.50157 ,718.38232 ,10936.90317 ,463.34146 ,31.96955 ,2105.14021 ,1810.05444 ,1009.97897 ,52.57825 ,0.00753 ,371.24287 ,361.62816 ,1620.64940 ,652.98770 ,939.30083 ,160.51893 ,4007.38013 ,112.60039 ,3527.11641 ,750.38627 ,1377.47410 ,0.00000 ,0.00000 ,412.81133 ,179.36545 ,120.84165 ,0.00000 ,162.08570 ,10.96470 ,37.42373 ,7465.64059 
232.55056 ,1383.00720 ,572.83541 ,0.00000 ,0.00000 ,325.90859 ,7.60628 ,4.25521 ,234.63085 ,0.00000 ,431.66298 ,138.76448 ,362.67786 ,150.04591 ,0.00000 ,76.15745 ,139.53951 ,0.00000 ,0.00000 ,351.85022 ,11.89157 ,494.28725 ,0.00000 ,4353.61138 ,119.29655 ,656.78401 ,206.35733 ,248.39805 ,47.47758 ,50.02667 ,7.99243 ,42.58905 ,179.40472 ,50103.06938 ,599.82844 ,1196.09610 ,476.53002 ,36172.91319 ,8826.32269 ,4463.24363 ,6270.37120 ,6.49052 ,2759.22866 ,2845.15808 ,713.69025 ,11050.63322 ,469.58178 ,31.30851 ,2110.99521 ,1806.26667 ,1011.02353 ,52.55762 ,-0.00024 ,370.48068 ,361.17831 ,1622.30010 ,654.30407 ,944.77554 ,157.72249 ,4004.60356 ,112.16457 ,3523.25474 ,751.63923 ,1377.50853 ,0.00000 ,0.00000 ,409.74724 ,179.84664 ,121.11062 ,0.00000 ,159.02609 ,11.69608 ,39.68260 ,7507.75446 
232.47879 ,1398.21429 ,573.51596 ,0.00000 ,0.00000 ,330.81261 ,7.47071 ,4.27673 ,234.35964 ,0.00000 ,409.39488 ,139.00164 ,359.88557 ,149.32579 ,0.00000 ,76.19805 ,140.24358 ,0.00000 ,0.00000 ,366.88587 ,12.05313 ,497.38967 ,0.00000 ,4056.84940 ,119.66022 ,642.49218 ,206.31481 ,248.86130 ,44.87831 ,48.65093 ,8.18296 ,42.60653 ,179.99780 ,49850.04409 ,603.91875 ,1231.81161 ,477.44941 ,36386.70174 ,8799.73028 ,4442.92585 ,6217.65624 ,6.47595 ,2777.35488 ,2776.79079 ,709.53882 ,10942.21200 ,469.72134 ,32.29756 ,2144.96765 ,1804.54777 ,1012.95150 ,52.57174 ,0.01219 ,369.88194 ,361.07235 ,1618.48440 ,655.28296 ,949.44773 ,156.88321 ,4001.48252 ,112.10552 ,3512.85945 ,750.98684 ,1378.43946 ,0.00000 ,0.00000 ,412.76683 ,181.87613 ,120.96789 ,0.00000 ,159.36094 ,10.07828 ,41.20708 ,7521.75101 
232.20071 ,1408.11796 ,574.15822 ,0.00000 ,0.00000 ,333.21592 ,7.33452 ,4.25646 ,232.93239 ,0.00000 ,402.01235 ,139.35984 ,356.64169 ,149.06883 ,0.00000 ,76.30431 ,140.94732 ,0.00000 ,0.00000 ,390.98522 ,12.17879 ,504.06102 ,0.00000 ,3734.44662 ,120.31027 ,634.33081 ,206.26938 ,249.78386 ,42.25654 ,46.16225 ,8.41239 ,42.61806 ,183.69933 ,49446.58073 ,609.66880 ,1336.44318 ,478.43645 ,36575.50006 ,8733.00687 ,4424.29426 ,6127.14506 ,6.45634 ,2798.29104 ,2702.67899 ,705.25497 ,10784.45001 ,469.73564 ,35.12498 ,2220.09746 ,1805.25506 ,1016.19234 ,52.61606 ,0.03491 ,369.54478 ,360.99396 ,1611.53187 ,655.92626 ,954.22718 ,156.52408 ,3997.89364 ,112.16956 ,3502.22565 ,748.42418 ,1379.42857 ,0.00000 ,0.00000 ,420.36662 ,186.11041 ,120.42716 ,0.00000 ,159.82501 ,6.06927 ,42.55342 ,7515.98006 
231.82935 ,1412.74634 ,574.74540 ,0.00000 ,0.00000 ,333.79258 ,7.19641 ,4.20475 ,230.88821 ,0.00000 ,405.74565 ,139.74524 ,353.18891 ,149.16395 ,0.00000 ,76.43463 ,141.60540 ,0.00000 ,0.00000 ,420.09958 ,12.25534 ,512.38503 ,0.00000 ,3404.91092 ,121.06660 ,630.29335 ,206.22289 ,250.82072 ,39.57931 ,43.35961 ,8.64676 ,42.62209 ,188.83664 ,48964.58039 ,615.65539 ,1459.16698 ,479.46586 ,36737.37336 ,8651.04158 ,4408.43319 ,6026.33498 ,6.43503 ,2819.83287 ,2638.09006 ,700.82681 ,10612.09944 ,469.71503 ,38.71327 ,2314.44418 ,1806.97654 ,1019.84943 ,52.67183 ,0.06139 ,369.47016 ,360.93234 ,1602.45838 ,656.31279 ,958.41812 ,156.77942 ,3994.13408 ,112.26281 ,3491.46889 ,744.48865 ,1380.43793 ,0.00000 ,0.00000 ,429.83291 ,190.87680 ,119.58260 ,0.00000 ,160.34048 ,1.67647 ,43.64354 ,7502.05817 
231.47802 ,1412.04078 ,575.26032 ,0.00000 ,0.00000 ,333.21746 ,7.05507 ,4.13183 ,228.76569 ,0.00000 ,416.80790 ,140.06383 ,349.76601 ,149.50085 ,0.00000 ,76.54728 ,142.17240 ,0.00000 ,0.00000 ,450.16761 ,12.26916 ,520.44271 ,0.00000 ,3086.81016 ,121.74889 ,628.37546 ,206.17708 ,251.62658 ,36.81344 ,41.04091 ,8.85200 ,42.61705 ,193.73305 ,48475.95250 ,620.45220 ,1549.11587 ,480.51294 ,36870.32440 ,8578.65298 ,4396.46211 ,5942.67910 ,6.41535 ,2839.83372 ,2598.37262 ,696.24412 ,10459.57154 ,469.73639 ,41.98295 ,2406.00661 ,1808.29743 ,1023.02388 ,52.72025 ,0.08511 ,369.65883 ,360.87728 ,1592.27573 ,656.52147 ,961.32151 ,157.78724 ,3990.50175 ,112.29190 ,3480.69117 ,739.71830 ,1381.43140 ,0.00000 ,0.00000 ,438.45151 ,194.49865 ,118.52841 ,0.00000 ,160.83697 ,-1.08960 ,44.39793 ,7491.59953 
231.26005 ,1405.94262 ,575.68580 ,0.00000 ,0.00000 ,332.16542 ,6.90919 ,4.04796 ,227.10341 ,0.00000 ,431.41219 ,140.22162 ,346.61180 ,149.96924 ,0.00000 ,76.60058 ,142.60289 ,0.00000 ,0.00000 ,477.12796 ,12.20667 ,526.31509 ,0.00000 ,2798.71218 ,122.17683 ,626.57279 ,206.13370 ,251.85614 ,33.92578 ,40.00403 ,8.99406 ,42.60135 ,196.71184 ,48052.60649 ,622.63290 ,1555.42272 ,481.55299 ,36972.35595 ,8540.65965 ,4389.50052 ,5903.63054 ,6.40067 ,2856.14694 ,2598.87528 ,691.49668 ,10361.27755 ,469.87657 ,43.85456 ,2472.78355 ,1807.80293 ,1024.81676 ,52.74255 ,0.09956 ,370.11156 ,360.81856 ,1581.99571 ,656.63123 ,962.23831 ,159.68551 ,3987.29458 ,112.16342 ,3469.99448 ,734.65117 ,1382.37287 ,0.00000 ,0.00000 ,443.50826 ,195.29928 ,117.35880 ,0.00000 ,161.24413 ,-0.21842 ,44.73711 ,7496.21835 
231.22664 ,1397.44445 ,575.03025 ,0.00000 ,0.00000 ,329.29832 ,6.69444 ,3.96169 ,225.92707 ,0.00000 ,483.41400 ,140.08079 ,343.70648 ,151.15870 ,0.00000 ,76.58760 ,142.74869 ,0.00000 ,0.00000 ,500.68616 ,12.03483 ,528.29591 ,0.00000 ,2669.05272 ,122.34996 ,628.57189 ,206.13694 ,251.23401 ,29.75440 ,40.00000 ,9.07217 ,42.53787 ,197.90591 ,47690.37527 ,621.51777 ,1494.29980 ,482.65167 ,36927.93728 ,8552.84100 ,4391.17239 ,5929.80182 ,6.39447 ,2869.90928 ,2644.08767 ,684.33786 ,10304.89580 ,470.11639 ,43.58690 ,2515.44313 ,1801.17869 ,1022.29477 ,52.73931 ,0.10507 ,373.17916 ,360.85860 ,1567.60030 ,656.32957 ,961.63406 ,163.19729 ,3993.51345 ,111.86805 ,3459.76570 ,727.25804 ,1383.26783 ,0.00000 ,0.00000 ,444.84343 ,191.83487 ,112.86352 ,0.00000 ,161.55780 ,4.10622 ,44.79293 ,7527.88751 
231.30053 ,1389.18382 ,572.65412 ,0.00000 ,0.00000 ,322.45692 ,6.37174 ,3.87459 ,224.80041 ,0.00000 ,594.36811 ,139.64697 ,340.80906 ,153.46666 ,0.00000 ,76.54814 ,142.56282 ,0.00000 ,0.00000 ,522.69909 ,11.76809 ,526.31346 ,0.00000 ,2763.65267 ,122.45896 ,637.63986 ,206.21270 ,249.95011 ,23.71712 ,40.00000 ,9.12184 ,42.40249 ,198.62581 ,47337.04120 ,618.03434 ,1432.05841 ,483.85852 ,36665.70118 ,8597.68323 ,4403.46912 ,6001.80166 ,6.39557 ,2883.86145 ,2716.11481 ,673.59197 ,10247.61419 ,470.36082 ,41.78321 ,2552.94494 ,1786.74723 ,1014.50026 ,52.73055 ,0.10790 ,380.20199 ,361.07120 ,1547.06663 ,655.45795 ,960.77034 ,168.32333 ,4014.90065 ,111.50771 ,3450.10970 ,716.10231 ,1384.15538 ,0.00000 ,0.00000 ,445.08569 ,184.93418 ,103.06341 ,0.00000 ,161.80729 ,9.61223 ,44.81613 ,7581.87325 
231.41626 ,1379.24477 ,569.51442 ,0.00000 ,0.00000 ,311.85699 ,6.00676 ,3.78655 ,223.74163 ,0.00000 ,724.93291 ,139.07375 ,337.91466 ,156.18005 ,0.00000 ,76.50040 ,142.20478 ,0.00000 ,0.00000 ,540.94597 ,11.47685 ,520.96772 ,0.00000 ,2954.66870 ,122.55251 ,648.69577 ,206.31563 ,248.37223 ,17.18355 ,40.00000 ,9.15289 ,42.22954 ,198.30919 ,47019.99668 ,613.00588 ,1369.42369 ,485.08486 ,36302.16136 ,8650.68798 ,4423.84502 ,6086.12540 ,6.39975 ,2897.02814 ,2799.16962 ,661.90408 ,10194.94369 ,470.60634 ,39.36692 ,2582.89494 ,1768.52889 ,1004.54822 ,52.72031 ,0.10809 ,388.57408 ,361.35286 ,1526.71845 ,654.50664 ,959.72611 ,173.80127 ,4042.87191 ,111.13100 ,3440.55788 ,703.75384 ,1385.03543 ,0.00000 ,0.00000 ,444.89094 ,176.44932 ,91.41528 ,0.00000 ,161.94769 ,15.90500 ,44.82750 ,7642.97215 
231.50851 ,1365.69691 ,566.57298 ,0.00000 ,0.00000 ,297.72272 ,5.66545 ,3.69740 ,222.77086 ,0.00000 ,835.58084 ,138.51505 ,335.01937 ,158.58240 ,0.00000 ,76.46247 ,141.83464 ,0.00000 ,0.00000 ,553.19080 ,11.23166 ,512.85936 ,0.00000 ,3113.68770 ,122.67864 ,656.63206 ,206.40016 ,246.86833 ,11.52910 ,40.00000 ,9.17502 ,42.05351 ,196.38653 ,46766.93578 ,607.25386 ,1306.86260 ,486.24160 ,35954.39948 ,8687.36469 ,4449.74120 ,6149.25923 ,6.40281 ,2908.42054 ,2877.49235 ,651.93068 ,10152.57961 ,470.84980 ,37.26125 ,2602.81322 ,1750.56007 ,995.56503 ,52.71259 ,0.10562 ,395.67760 ,361.59952 ,1512.90468 ,653.96786 ,958.57579 ,178.36531 ,4068.79955 ,110.78625 ,3430.64007 ,692.79490 ,1385.90770 ,0.00000 ,0.00000 ,444.90617 ,168.23365 ,81.39244 ,0.00000 ,161.93383 ,22.59792 ,44.84700 ,7695.96217 
231.51198 ,1346.60988 ,564.79161 ,0.00000 ,0.00000 ,280.27828 ,5.41380 ,3.60703 ,221.90821 ,0.00000 ,886.78435 ,138.12481 ,332.11926 ,159.95721 ,0.00000 ,76.45242 ,141.61250 ,0.00000 ,0.00000 ,557.19762 ,11.10305 ,502.58903 ,0.00000 ,3112.29653 ,122.88541 ,656.34117 ,206.42072 ,245.80636 ,8.12917 ,40.00000 ,9.19792 ,41.90887 ,192.28835 ,46605.55258 ,601.59976 ,1244.84212 ,487.23965 ,35739.49719 ,8683.22283 ,4478.59881 ,6157.68937 ,6.40052 ,2917.04982 ,2935.32322 ,646.32822 ,10126.21726 ,471.08802 ,36.38942 ,2610.21985 ,1736.87713 ,990.67709 ,52.71138 ,0.10051 ,398.89471 ,361.70714 ,1511.97428 ,654.33383 ,957.39378 ,180.74966 ,4084.05587 ,110.52180 ,3419.88608 ,685.80777 ,1386.77194 ,0.00000 ,0.00000 ,445.77837 ,162.14053 ,76.46817 ,0.00000 ,161.72051 ,29.30437 ,44.89458 ,7725.62124 
